Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Haval H6  2024 HEV,PKR 1.25 crore,12500000,Faisalabad,2024,"3,300km",Hybrid,1500cc,Automatic,Not Certified,Customer,3300
Suzuki Cultus  2013 EURO II,PKR 14 lacs,1400000,Lahore,2013,"90,629km",Petrol,1000cc,Manual,Not Certified,Customer,90629
Suzuki Khyber  1999 GA,PKR 7.05 lacs,705000,Peshawar,1999,"200,000km",Petrol,1000cc,Manual,Not Certified,Customer,200000
Honda City  2004 i-DSI,PKR 16.5 lacs,1650000,Kharian,2004,"400,000km",Petrol,1300cc,Manual,Not Certified,Customer,400000
Suzuki Alto  2008 VXR,PKR 8.65 lacs,865000,Karachi,2008,"190,000km",Petrol,1000cc,Manual,Not Certified,Customer,190000
Suzuki Cultus  2005 VXL,PKR 7.5 lacs,750000,Lahore,2005,"500,000km",Petrol,1000cc,Manual,Not Certified,Customer,500000
Toyota Corolla  2011 GLi 1.3 VVTi,PKR 27 lacs,2700000,Sialkot,2011,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Toyota Corolla 9th (E120) Generation 2007 XLi,PKR 16.5 lacs,1650000,Mirpurkhas,2007,"50,000km",Petrol,1300cc,Manual,Not Certified,Customer,50000
Toyota Corolla  2019 GLi Automatic 1.3 VVTi,PKR 46.5 lacs,4650000,Karachi,2019,"30,730km",Petrol,1300cc,Automatic,Not Certified,Customer,30730
Mazda Carol  2019 ,PKR 29.7 lacs,2970000,Islamabad,2019,"53,000km",Petrol,660cc,Manual,Not Certified,Customer,53000
KIA Picanto  2021 1.0 AT,PKR 29.5 lacs,2950000,Sargodha,2021,"18,600km",Petrol,1000cc,Automatic,Not Certified,Customer,18600
Toyota Yaris  2021 GLI CVT 1.3,PKR 40.7 lacs,4070000,Okara,2021,"67,500km",Petrol,1300cc,Automatic,Not Certified,Customer,67500
Suzuki Khyber  1995 ,PKR 5.6 lacs,560000,Faisalabad,1995,"264,691km",Petrol,1000cc,Manual,Not Certified,Customer,264691
Suzuki Bolan  2022 VX Euro II,PKR 18.75 lacs,1875000,Karachi,2022,"34,100km",Petrol,800cc,Manual,Not Certified,Customer,34100
Suzuki Liana  2006 ,PKR 9 lacs,900000,Multan,2006,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Suzuki Wagon R  2019 VXL,PKR 26.5 lacs,2650000,Hyderabad,2019,"75,000km",Petrol,1000cc,Manual,Not Certified,Customer,75000
Lexus RX Series  2012 ,PKR 99 lacs,9900000,Karachi,2012,"79,000km",Hybrid,3500cc,Automatic,Not Certified,Customer,79000
Suzuki Every  2017 ,PKR 23 lacs,2300000,Lahore,2017,"78,000km",Petrol,660cc,Automatic,Not Certified,Customer,78000
Honda Civic  2005 EXi,PKR 14.5 lacs,1450000,Rawalpindi,2005,"170,000km",Petrol,1500cc,Manual,Not Certified,Customer,170000
Daihatsu Mira  2021 ,PKR 34.5 lacs,3450000,Lahore,2021,"23,000km",Petrol,660cc,Automatic,Not Certified,Customer,23000
Suzuki Khyber  1987 ,PKR 5.25 lacs,525000,Rawalpindi,1987,"70,000km",Petrol,1000cc,Manual,Not Certified,Customer,70000
Suzuki Cultus  2006 VXL (CNG),PKR 7.1 lacs,710000,Islamabad,2006,"200,000km",Petrol,1000cc,Manual,Not Certified,Customer,200000
Suzuki Margalla  1997 GL Plus,PKR 8.7 lacs,869999,Mansehra,1997,"110,000km",Petrol,1300cc,Manual,Not Certified,Customer,110000
Mercedes Benz C Class  1998 C180,PKR 20 lacs,2000000,Islamabad,1998,"208,000km",Petrol,1800cc,Automatic,Not Certified,Customer,208000
Daihatsu Cuore  2005 CX Eco,PKR 7.65 lacs,765000,Karachi,2005,"247,000km",Petrol,800cc,Manual,Not Certified,Customer,247000
Toyota Prado  2013 TX Limited 2.7,PKR 1.85 crore,18500000,Lahore,2013,"79,000km",Petrol,2700cc,Automatic,Not Certified,Customer,79000
Suzuki Mehran  2018 VXR Euro II,PKR 15.2 lacs,1520000,Rawalpindi,2018,"40,000km",Petrol,800cc,Manual,Not Certified,Customer,40000
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 64.5 lacs,6450000,Islamabad,2021,"37,000km",Petrol,1800cc,Automatic,Not Certified,Customer,37000
Suzuki Cultus  2011 VXRi,PKR 12.45 lacs,1245000,Lahore,2011,"75,000km",Petrol,1000cc,Manual,Not Certified,Customer,75000
Suzuki Cultus  2013 EURO II,PKR 14.7 lacs,1470000,Chakwal,2013,"95,000km",Petrol,1000cc,Manual,Not Certified,Customer,95000
Honda City  2018 1.3 i-VTEC,PKR 35 lacs,3500000,Lahore,2018,"101,340km",Petrol,1300cc,Manual,Not Certified,Customer,101340
Nissan Clipper  2019 E,PKR 26.75 lacs,2675000,Gujranwala,2019,"80,000km",Petrol,660cc,Automatic,Not Certified,Customer,80000
Suzuki Mehran  1990 VX,PKR 3 lacs,300000,Islamabad,1990,"23,563km",Petrol,800cc,Manual,Not Certified,Customer,23563
Nissan Clipper  2015 DX,PKR 19.5 lacs,1950000,Karachi,2015,"142,275km",Petrol,660cc,Automatic,Not Certified,Customer,142275
Audi A6 4th (C7) Generation 2015 1.8 TFSI Business Class Edition,PKR 1.22 crore,12200000,Lahore,2015,"118,000km",Petrol,1800cc,Automatic,Not Certified,Customer,118000
Suzuki Mehran  2005 VX,PKR 5.5 lacs,550000,Islamabad,2005,"60,000km",Petrol,800cc,Manual,Not Certified,Customer,60000
Mazda Flair  2019 ,PKR 31 lacs,3100000,Islamabad,2019,"57,000km",Hybrid,660cc,Automatic,Not Certified,Customer,57000
Suzuki Mehran  2018 VXR Euro II,PKR 14 lacs,1400000,Sialkot,2018,"68,000km",Petrol,800cc,Manual,Not Certified,Customer,68000
Suzuki Bolan  2015 ,PKR 9.8 lacs,980000,Multan,2015,"10,000km",Petrol,1500cc,Manual,Not Certified,Customer,10000
Suzuki Cultus  2021 VXR,PKR 36.6 lacs,3660000,Islamabad,2021,"44,000km",Petrol,1000cc,Manual,Not Certified,Customer,44000
FAW X-PV  2019 Power Edition,PKR 11 lacs,1100000,Hyderabad,2019,"50,000km",Petrol,1000cc,Manual,Not Certified,Customer,50000
Changan Alsvin  2021 1.5L DCT Lumiere,PKR 38 lacs,3800000,Islamabad,2021,"69,000km",Petrol,1500cc,Automatic,Not Certified,Customer,69000
Suzuki Wagon R  2021 ,PKR 32 lacs,3200000,Islamabad,2021,"70,000km",Petrol,1000cc,Automatic,Not Certified,Customer,70000
Daihatsu Tanto  2019 Custom RS,PKR 30 lacs,3000000,Islamabad,2019,"40,000km",Petrol,660cc,Automatic,Not Certified,Customer,40000
Toyota Land Cruiser  2016 ZX,PKR 4 crore,40000000,Islamabad,2016,"63,000km",Petrol,4600cc,Automatic,Not Certified,Customer,63000
Suzuki Alto  2010 VXR (CNG),PKR 9.2 lacs,919999,Karachi,2010,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Mehran  2009 VX,PKR 10.5 lacs,1050000,Peshawar,2009,"300,000km",Petrol,800cc,Manual,Not Certified,Customer,300000
Toyota Tundra  2007 5.7i,PKR 84 lacs,8400000,Islamabad,2007,"123,400km",Petrol,5700cc,Automatic,Not Certified,Customer,123400
Suzuki Mehran  2015 VXR Euro II,PKR 11.25 lacs,1125000,Rawalpindi,2015,"65,000km",Petrol,796cc,Manual,Not Certified,Customer,65000
Toyota Vitz  2000 ,PKR 16.8 lacs,1680000,Peshawar,2000,"80,000km",Petrol,1000cc,Automatic,Not Certified,Customer,80000
Toyota Corolla Axio  2016 Hybrid 1.5,PKR 66.5 lacs,6650000,Lahore,2016,"84,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,84000
Mazda Scrum  2020 ,PKR 27 lacs,2700000,Gujranwala,2020,"45,000km",Petrol,660cc,Automatic,Not Certified,Customer,45000
Honda City  2019 1.3 i-VTEC,PKR 37.5 lacs,3750000,Rawalpindi,2019,"82,000km",Petrol,1300cc,Manual,Not Certified,Customer,82000
Suzuki Mehran  1989 ,PKR 4.5 lacs,450000,Lahore,1989,"123,000km",Petrol,800cc,Manual,Not Certified,Customer,123000
Suzuki Mehran  2000 ,PKR 7.4 lacs,740000,Rawalpindi,2000,"41,276km",Petrol,800cc,Manual,Not Certified,Customer,41276
Honda Civic  2011 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 25.5 lacs,2550000,Lahore,2011,"120,000km",Petrol,1800cc,Automatic,Not Certified,Customer,120000
Honda Civic Rebirth 2016 VTi Prosmatec 1.8 i-VTEC,PKR 41.75 lacs,4175000,Karachi,2016,"62,000km",Petrol,1800cc,Automatic,Not Certified,Customer,62000
Suzuki Khyber  1991 GA,PKR 6.7 lacs,670000,Peshawar,1991,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Honda Vezel  2021 e-HEV Z,PKR 1.3 crore,13000000,Faisalabad,2021,"12,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,12000
Toyota C-HR  2017 ,PKR 83 lacs,8300000,Faisalabad,2017,"95,562km",Hybrid,1800cc,Automatic,Not Certified,Customer,95562
Toyota Vitz  2013 F Limited 1.0,PKR 24.5 lacs,2450000,Karachi,2013,"91,200km",Petrol,1000cc,Automatic,Not Certified,Customer,91200
Nissan Juke  2011 15RX Premium Personalize Package,PKR 32 lacs,3200000,Multan,2011,"90,000km",Petrol,1500cc,Automatic,Not Certified,Customer,90000
Suzuki APV  2006 GLX (CNG),PKR 30.65 lacs,3065000,Jhang,2006,"111,000km",Petrol,1500cc,Manual,Not Certified,Customer,111000
Nissan Note  2021 e-Power Aura,PKR 79.9 lacs,7990000,Lahore,2021,"36,000km",Hybrid,1198cc,Automatic,Not Certified,Customer,36000
Mercedes Benz C Class  2007 C200,PKR 52.5 lacs,5250000,Sargodha,2007,"150,000km",Petrol,1800cc,Automatic,Not Certified,Customer,150000
Honda City  2006 i-DSI Vario,PKR 17.9 lacs,1789999,Layyah,2006,"115,600km",Petrol,1300cc,Automatic,Not Certified,Customer,115600
Suzuki Margalla  1997 GLX,PKR 7.4 lacs,740000,Islamabad,1997,"99,000km",Petrol,1300cc,Manual,Not Certified,Customer,99000
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 32.9 lacs,3290000,Peshawar,2015,"86,000km",Petrol,1300cc,Automatic,Not Certified,Customer,86000
Honda Civic  1995 EX,PKR 7.5 lacs,750000,Haripur,1995,"150,000km",Petrol,1500cc,Manual,Not Certified,Customer,150000
Toyota Surf  2005 SSR-G 2.7,PKR 87 lacs,8700000,Peshawar,2005,"150,000km",Petrol,2700cc,Automatic,Not Certified,Customer,150000
Suzuki Mehran  2017 VXR Euro II,PKR 13.3 lacs,1330000,Islamabad,2017,"130,000km",Petrol,800cc,Manual,Not Certified,Customer,130000
Toyota Corolla  2010 GLi 1.3 VVTi,PKR 23.6 lacs,2360000,Karachi,2010,"130,000km",Petrol,1300cc,Manual,Not Certified,Customer,130000
Toyota Corolla  2019 GLi Automatic 1.3 VVTi,PKR 46 lacs,4600000,Lahore,2019,"24,000km",Petrol,1300cc,Automatic,Not Certified,Customer,24000
Honda Civic  2020 Oriel 1.8 i-VTEC CVT,PKR 63.3 lacs,6330000,Islamabad,2020,"39,500km",Petrol,1800cc,Automatic,Not Certified,Customer,39500
Suzuki Mehran  1996 VXR,PKR 3.5 lacs,350000,Okara,1996,"20,000km",Petrol,800cc,Manual,Not Certified,Customer,20000
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC Prosmatec,PKR 39 lacs,3900000,Faisalabad,2020,"45,000km",Petrol,1300cc,Automatic,Not Certified,Customer,45000
Honda Civic Reborn 2010 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 23.85 lacs,2385000,Karachi,2010,"98,000km",Petrol,1800cc,Automatic,Not Certified,Customer,98000
Toyota Premio  2008 F Prime Selection 1.5,PKR 38.9 lacs,3890000,Karachi,2008,"165,000km",Petrol,1500cc,Automatic,Not Certified,Customer,165000
Toyota Hilux  2010 D-4D Automatic,PKR 65 lacs,6500000,Swat,2010,"124,000km",Diesel,3000cc,Automatic,Not Certified,Customer,124000
Honda City 5th (GM2) Generation 2020 Aspire 1.3 i-VTEC,PKR 37.4 lacs,3740000,Islamabad,2020,"57,000km",Petrol,1300cc,Manual,Not Certified,Customer,57000
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 32 lacs,3200000,Okara,2013,"92,000km",Petrol,1300cc,Manual,Not Certified,Customer,92000
Nissan Dayz  2014 Highway star G,PKR 27 lacs,2700000,Lahore,2014,"50,300km",Petrol,660cc,Automatic,Not Certified,Customer,50300
Toyota Corolla  1972 ,PKR 6 lacs,600000,Rawalpindi,1972,"70,000km",Petrol,1300cc,Manual,Not Certified,Customer,70000
Honda Vezel  2015 Hybrid Z,PKR 58 lacs,5800000,Islamabad,2015,"100,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,100000
Honda Vezel  2014 X Honda Sensing,PKR 39.75 lacs,3975000,Hyderabad,2014,"103,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,103000
Toyota Corolla 8th (E110) Generation 1998 GL,PKR 9.95 lacs,994999,Karachi,1998,"166,683km",Petrol,1300cc,Manual,Not Certified,Customer,166683
Suzuki Khyber  2000 ,PKR 5 lacs,500000,Peshawar,2000,"153,586km",Petrol,1000cc,Manual,Not Certified,Customer,153586
MG HS  2021 1.5 Turbo,PKR 62.5 lacs,6250000,Faisalabad,2021,"73,000km",Petrol,1490cc,Automatic,Not Certified,Customer,73000
Honda Civic Eagle Eye 2005 VTi 1.6,PKR 17.5 lacs,1750000,Karachi,2005,"175,000km",Petrol,1600cc,Automatic,Not Certified,Customer,175000
Suzuki Cultus  2017 Limited Edition,PKR 18.5 lacs,1850000,Karachi,2017,"97,000km",Petrol,1000cc,Manual,Not Certified,Customer,97000
Suzuki Ravi  1983 ,PKR 3.5 lacs,350000,Rawalpindi,1983,111km,Petrol,1000cc,Manual,Not Certified,Customer,111
Suzuki Mehran  2015 VXR Euro II,PKR 12.5 lacs,1250000,Rawalpindi,2015,"32,165km",Petrol,800cc,Manual,Not Certified,Customer,32165
Toyota Vitz  2015 F 1.0,PKR 31.5 lacs,3150000,Karachi,2015,"145,000km",Petrol,1000cc,Automatic,Not Certified,Customer,145000
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 33.25 lacs,3325000,Karachi,2014,"120,000km",Petrol,1300cc,Manual,Not Certified,Customer,120000
Honda Civic  2019 Oriel 1.8 i-VTEC CVT,PKR 56.5 lacs,5650000,RahimYarKhan,2019,"71,000km",Petrol,1800cc,Automatic,Not Certified,Customer,71000
Changan Oshan X7  2022 FutureSense,PKR 77.5 lacs,7750000,Karachi,2022,"20,500km",Petrol,1500cc,Automatic,Not Certified,Customer,20500
Daihatsu Taft  2021 ,PKR 36.5 lacs,3650000,Peshawar,2021,"13,054km",Petrol,660cc,Automatic,Not Certified,Customer,13054
Mercedes Benz C Class  2007 C180,PKR 37 lacs,3700000,Taxila,2007,"179,000km",Petrol,1800cc,Automatic,Not Certified,Customer,179000
Honda BR-V  2017 i-VTEC,PKR 38.8 lacs,3879999,Karachi,2017,"41,000km",Petrol,1500cc,Automatic,Not Certified,Customer,41000
Toyota Corolla  2019 GLi 1.3 VVTi,PKR 48.5 lacs,4850000,MianWali,2019,"68,000km",Petrol,1300cc,Manual,Not Certified,Customer,68000
Toyota Aqua  2020 S,PKR 58 lacs,5800000,Gujranwala,2020,"29,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,29000
Suzuki Mehran  2013 VX Euro II,PKR 9.8 lacs,980000,Islamabad,2013,"109,000km",Petrol,800cc,Manual,Not Certified,Customer,109000
Toyota Corolla  2011 XLi VVTi,PKR 22 lacs,2200000,Rawalpindi,2011,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Honda Vezel  2017 Hybrid Z,PKR 62 lacs,6200000,Gujranwala,2017,"60,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,60000
Honda Vezel  2019 Hybrid Z,PKR 75 lacs,7500000,Gujranwala,2019,"40,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,40000
Toyota Corolla  1993 LX Limited 1.3,PKR 12.8 lacs,1280000,Attock,1993,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Suzuki Mehran  2010 VX,PKR 7.8 lacs,780000,Nowshera,2010,"38,000km",Petrol,800cc,Manual,Not Certified,Customer,38000
Hyundai Elantra  2022 GLS,PKR 60.5 lacs,6050000,Lahore,2022,"63,000km",Petrol,2000cc,Automatic,Not Certified,Customer,63000
Daihatsu Cuore  2008 CX Eco,PKR 9.5 lacs,950000,Sialkot,2008,"173,000km",Petrol,800cc,Manual,Not Certified,Customer,173000
Nissan Clipper  2014 ,PKR 17.25 lacs,1725000,Lahore,2014,"172,000km",Petrol,660cc,Automatic,Not Certified,Customer,172000
Mercedes Benz C Class  2018 C180,PKR 1.54 crore,15400000,Lahore,2018,"52,000km",Petrol,1600cc,Automatic,Not Certified,Customer,52000
Mitsubishi L300  1990 ,PKR 18 lacs,1800000,Gujranwala,1990,"175,000km",Petrol,2000cc,Manual,Not Certified,Customer,175000
Toyota Raize  2020 Z,PKR 62.5 lacs,6250000,Islamabad,2020,"580,000km",Petrol,1000cc,Automatic,Not Certified,Customer,580000
Honda Grace Hybrid  2015 DX,PKR 35 lacs,3500000,Karachi,2015,"88,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,88000
Toyota Vitz  2012 F 1.0,PKR 27 lacs,2700000,Karachi,2012,"142,000km",Petrol,1000cc,Automatic,Not Certified,Customer,142000
Honda City  2002 EXi,PKR 10.5 lacs,1050000,Gujranwala,2002,"190,000km",Petrol,1300cc,Manual,Not Certified,Customer,190000
Honda N Wgn  2014 Custom G,PKR 25.5 lacs,2550000,KotMomin,2014,"90,000km",Petrol,660cc,Automatic,Not Certified,Customer,90000
Suzuki Mehran  2008 VXR,PKR 8.5 lacs,850000,Islamabad,2008,"185,000km",Petrol,800cc,Manual,Not Certified,Customer,185000
KIA Classic  2001 LX,PKR 4.5 lacs,450000,Lahore,2001,"190,000km",Petrol,1323cc,Manual,Not Certified,Customer,190000
Suzuki Every 11th Generation (JDM) 2017 PC,PKR 23.5 lacs,2350000,Sialkot,2017,"106,000km",Petrol,660cc,Automatic,Not Certified,Customer,106000
Toyota Corolla 9th (E120) Generation 2007 XLi,PKR 23 lacs,2300000,Rawalpindi,2007,"40,000km",Petrol,1300cc,Manual,Not Certified,Customer,40000
Toyota Surf  2001 SSR-X 2.7,PKR 43.5 lacs,4350000,Karachi,2001,"88,000km",Petrol,2700cc,Automatic,Not Certified,Customer,88000
Toyota Corolla  2014 Altis Grande CVT-i 1.8,PKR 38.5 lacs,3850000,Karachi,2014,"148,000km",Petrol,1800cc,Automatic,Not Certified,Customer,148000
Suzuki Cultus  2021 VXL,PKR 29.5 lacs,2950000,Karachi,2021,"46,000km",Petrol,1000cc,Manual,Not Certified,Customer,46000
Suzuki Wagon R  2018 VXL,PKR 20.8 lacs,2080000,Islamabad,2018,"160,000km",Petrol,1000cc,Manual,Not Certified,Customer,160000
Audi e-tron  2021 50 Quattro Sportback 230kW,PKR 2.35 crore,23500000,Lahore,2021,"30,000km",Electric,95.0kWh,Automatic,Not Certified,Customer,30000
Toyota Corolla  2017 Altis Grande CVT-i 1.8,PKR 42.8 lacs,4280000,Lahore,2017,"77,000km",Petrol,1800cc,Automatic,Not Certified,Customer,77000
Toyota Passo  2008 G 1.0,PKR 18.95 lacs,1895000,Sialkot,2008,"7,663km",Petrol,1000cc,Automatic,Not Certified,Customer,7663
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC,PKR 32 lacs,3200000,Sargodha,2016,"71,000km",Petrol,1300cc,Manual,Not Certified,Customer,71000
Hyundai Santro  2001 ,PKR 9.2 lacs,919999,MianWali,2001,"140,500km",Petrol,1000cc,Manual,Not Certified,Customer,140500
Suzuki Alto  2021 L,PKR 27.5 lacs,2750000,Islamabad,2021,"60,000km",Petrol,660cc,Automatic,Not Certified,Customer,60000
Honda Civic  2007 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 19 lacs,1900000,Karachi,2007,"96,000km",Petrol,1800cc,Automatic,Not Certified,Customer,96000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 53.5 lacs,5350000,Mandibahauddin,2018,"74,000km",Petrol,1800cc,Automatic,Not Certified,Customer,74000
Toyota Corolla  2011 Altis SR Cruisetronic 1.8,PKR 32 lacs,3200000,Lahore,2011,"165,000km",Petrol,1800cc,Automatic,Not Certified,Customer,165000
Mazda Axela  2015 ,PKR 19.9 lacs,1989999,Gujranwala,2015,"40,000km",Petrol,660cc,Automatic,Not Certified,Customer,40000
Toyota Yaris  2020 ATIV X CVT 1.5,PKR 45.7 lacs,4570000,Lahore,2020,"70,500km",Petrol,1500cc,Automatic,Not Certified,Customer,70500
Toyota Corolla  2012 ,PKR 27.5 lacs,2750000,Jampur,2012,"120,000km",Petrol,1300cc,Automatic,Not Certified,Customer,120000
Suzuki Cultus  2020 VXL,PKR 32.5 lacs,3250000,Multan,2020,"46,000km",Petrol,1000cc,Manual,Not Certified,Customer,46000
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34 lacs,3400000,Gujranwala,2015,"86,550km",Petrol,1300cc,Manual,Not Certified,Customer,86550
Honda Civic  2007 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 24.5 lacs,2450000,Lahore,2007,"150,000km",Petrol,1800cc,Automatic,Not Certified,Customer,150000
Suzuki Mehran  2016 VX Euro II,PKR 14.5 lacs,1450000,Rawalpindi,2016,"47,000km",Petrol,796cc,Manual,Not Certified,Customer,47000
Toyota Corolla  2013 XLi VVTi,PKR 28.5 lacs,2850000,Rawalpindi,2013,"145,000km",Petrol,1300cc,Manual,Not Certified,Customer,145000
Suzuki Cultus  2010 VXRi (CNG),PKR 13 lacs,1300000,Islamabad,2010,"40,000km",Petrol,1000cc,Manual,Not Certified,Customer,40000
Honda City 6th Generation 2022 1.2L M/T,PKR 42.5 lacs,4250000,Bahawalnagar,2022,"41,000km",Petrol,1200cc,Manual,Not Certified,Customer,41000
Daihatsu Hijet  2017 Cruise,PKR 15.8 lacs,1580000,Swabi,2017,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Mercedes Benz E Class  1997 ,PKR 28.5 lacs,2850000,Peshawar,1997,"242,946km",Diesel,2500cc,Manual,Not Certified,Customer,242946
Nissan Sunny  1993 ,PKR 6.25 lacs,625000,Murree,1993,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Toyota Hilux  2014 Vigo Champ G,PKR 59 lacs,5900000,Peshawar,2014,"140,000km",Diesel,2500cc,Automatic,Not Certified,Customer,140000
Nissan Clipper  2019 G Four,PKR 26.6 lacs,2660000,Islamabad,2019,"54,000km",Petrol,660cc,Automatic,Not Certified,Customer,54000
Nissan Dayz  2018 Highway star G,PKR 28.75 lacs,2875000,Karachi,2018,"60,000km",Petrol,660cc,Automatic,Not Certified,Customer,60000
Nissan Dayz  2020 ,PKR 37.5 lacs,3750000,Sargodha,2020,"11,000km",Petrol,660cc,Automatic,Not Certified,Customer,11000
Suzuki Cultus  2006 VXL,PKR 6.5 lacs,650000,Lahore,2006,"27,000km",Petrol,1000cc,Manual,Not Certified,Customer,27000
Honda Civic  2003 EXi Prosmatec,PKR 12.5 lacs,1250000,Karachi,2003,"150,000km",Petrol,1700cc,Automatic,Not Certified,Customer,150000
Honda City  2011 1.3 i-VTEC,PKR 28 lacs,2800000,Bhimber,2011,"73,000km",Petrol,1300cc,Manual,Not Certified,Customer,73000
Toyota Vitz  2018 F 1.3,PKR 31 lacs,3100000,Karachi,2018,"85,000km",Petrol,1298cc,Automatic,Not Certified,Customer,85000
KIA Sportage  2021 FWD,PKR 67.5 lacs,6750000,Islamabad,2021,"47,000km",Petrol,2000cc,Automatic,Not Certified,Customer,47000
Suzuki Mehran  2017 VX Euro II,PKR 12.75 lacs,1275000,Lahore,2017,20km,Petrol,796cc,Manual,Not Certified,Customer,20
KIA Sportage  2004 2.0 LX 4x4,PKR 16.5 lacs,1650000,Karachi,2004,"85,000km",Diesel,2000cc,Manual,Not Certified,Customer,85000
Toyota Land Cruiser  2010 ZX,PKR 2.3 crore,23000000,Karachi,2010,"158,000km",Petrol,4600cc,Automatic,Not Certified,Customer,158000
Toyota Corolla Axio  2015 ,PKR 53 lacs,5300000,Hyderabad,2015,"153,500km",Hybrid,1500cc,Automatic,Not Certified,Customer,153500
Toyota Corolla Axio  2010 X 1.5,PKR 42.5 lacs,4250000,Deraismailkhan,2010,"195,000km",Petrol,1500cc,Automatic,Not Certified,Customer,195000
Mitsubishi Pajero  1992 Exceed 2.8D,PKR 22 lacs,2200000,Islamabad,1992,"190,000km",Diesel,2800cc,Manual,Not Certified,Customer,190000
Honda City  2023 1.5L ASPIRE CVT,PKR 51.5 lacs,5150000,Jhelum,2023,"30,700km",Petrol,1500cc,Automatic,Not Certified,Customer,30700
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 52 lacs,5200000,Faisalabad,2018,"55,427km",Petrol,1800cc,Automatic,Not Certified,Customer,55427
Toyota Corolla  2019 GLi Automatic 1.3 VVTi,PKR 43 lacs,4300000,Karachi,2019,"82,000km",Petrol,1300cc,Automatic,Not Certified,Customer,82000
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34.5 lacs,3450000,Mandibahauddin,2016,"120,000km",Petrol,1300cc,Manual,Not Certified,Customer,120000
Mazda Flair  2017 XG,PKR 26.7 lacs,2670000,Gujranwala,2017,"75,000km",Petrol,660cc,Automatic,Not Certified,Customer,75000
Toyota Prius  2021 S,PKR 92 lacs,9200000,Islamabad,2021,"53,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,53000
Toyota Corolla  2018 Altis Automatic 1.6,PKR 48 lacs,4800000,Mandibahauddin,2018,"67,000km",Petrol,1600cc,Automatic,Not Certified,Customer,67000
Suzuki Cultus  2013 EURO II,PKR 13.9 lacs,1390000,Lahore,2013,"66,000km",Petrol,1000cc,Manual,Not Certified,Customer,66000
Suzuki Mehran  2011 VXR (CNG),PKR 9.95 lacs,994999,Jand,2011,"100,000km",Petrol,800cc,Manual,Not Certified,Customer,100000
Daihatsu Move  2011 ,PKR 19.5 lacs,1950000,Islamabad,2011,"100,000km",Petrol,660cc,Manual,Not Certified,Customer,100000
Toyota Passo  2017 X S ,PKR 34.3 lacs,3429999,Islamabad,2017,"89,000km",Petrol,1000cc,Automatic,Not Certified,Customer,89000
Toyota Land Cruiser 6th (J100) Generation 1999 Amazon 4.2D,PKR 77.5 lacs,7750000,Rawalpindi,1999,"128,550km",Diesel,4200cc,Automatic,Not Certified,Customer,128550
Suzuki Cultus  2005 VXR (CNG),PKR 12 lacs,1200000,Mardan,2005,"70,000km",Petrol,1000cc,Manual,Not Certified,Customer,70000
Mitsubishi Lancer  1992 ,PKR 6.5 lacs,650000,Tarbela,1992,"55,000km",Petrol,1300cc,Manual,Not Certified,Customer,55000
Honda City  2007 i-DSI,PKR 19.5 lacs,1950000,Lahore,2007,"182,000km",Petrol,1300cc,Manual,Not Certified,Customer,182000
Suzuki Mehran  2010 VXR,PKR 7.55 lacs,755000,Chakwal,2010,"93,000km",Petrol,800cc,Manual,Not Certified,Customer,93000
Suzuki Bolan  1987 ,PKR 7.3 lacs,730000,Rawalpindi,1987,"70,000km",Petrol,800cc,Manual,Not Certified,Customer,70000
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC Prosmatec,PKR 39 lacs,3900000,Lahore,2020,"55,000km",Petrol,1300cc,Automatic,Not Certified,Customer,55000
