Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Tesla Model 3  2021 Long Range,PKR 1.75 crore,17500000,Lahore,2021,"14,000km",Electric,75.0kWh,Automatic,Not Certified,Customer,14000
Suzuki Alto  2022 VXL AGS,PKR 28 lacs,2800000,Vehari,2022,"53,000km",Petrol,660cc,Automatic,Not Certified,Customer,53000
Suzuki Alto  2022 VX,PKR 23.35 lacs,2335000,Sialkot,2022,"6,800km",Petrol,660cc,Manual,Not Certified,Customer,6800
Toyota Corolla  2012 XLi VVTi,PKR 26 lacs,2600000,Chakwal,2012,"163,280km",Petrol,1300cc,Manual,Not Certified,Customer,163280
Mercedes Benz E Class 5th (W213) Generation 2021 E200 Sports,PKR 3.85 crore,38500000,Karachi,2021,"29,349km",Petrol,2000cc,Automatic,Not Certified,Customer,29349
Range Rover Vogue  2019 P400e,PKR 6.75 crore,67500000,Gujranwala,2019,"43,000km",Petrol,1997cc,Automatic,Not Certified,Customer,43000
Toyota Fortuner  2022 Legender ,PKR 1.85 crore,18500000,Gujranwala,2022,"12,000km",Diesel,2800cc,Automatic,Not Certified,Customer,12000
Suzuki Alto  2001 VXR,PKR 8.5 lacs,850000,Islamabad,2001,"195,000km",Petrol,1000cc,Manual,Not Certified,Customer,195000
Toyota Hilux  2023 Revo Rocco,PKR 1.47 crore,14700000,Multan,2023,"21,000km",Diesel,2800cc,Automatic,Not Certified,Customer,21000
Honda Civic  2012 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 32 lacs,3200000,Multan,2012,"80,000km",Petrol,1800cc,Automatic,Not Certified,Customer,80000
Daihatsu Storia  2003 ,PKR 10.75 lacs,1075000,Peshawar,2003,"23,000km",Petrol,660cc,Automatic,Not Certified,Customer,23000
Suzuki Alto  2022 VXR,PKR 23.75 lacs,2375000,Lahore,2022,"51,000km",Petrol,660cc,Manual,Not Certified,Customer,51000
Toyota Corolla  2010 GLi 1.3 VVTi,PKR 22.2 lacs,2220000,Yazmanmandi,2010,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Honda City  2005 i-DSI Vario,PKR 19 lacs,1900000,Lahore,2005,"150,000km",Petrol,1300cc,Automatic,Not Certified,Customer,150000
Toyota Corolla  2017 Altis Grande CVT-i 1.8,PKR 46 lacs,4600000,Faisalabad,2017,"80,000km",Petrol,1800cc,Automatic,Not Certified,Customer,80000
Toyota Corolla  2021 Altis X Automatic 1.6,PKR 60.5 lacs,6050000,Mandibahauddin,2021,"46,000km",Petrol,1598cc,Automatic,Not Certified,Customer,46000
Daihatsu Cast  2019 Style G SA III,PKR 33.5 lacs,3350000,Islamabad,2019,"18,000km",Petrol,660cc,Automatic,Not Certified,Customer,18000
Toyota Corolla  2012 Altis 1.6,PKR 29 lacs,2900000,Faisalabad,2012,"125,131km",Petrol,1600cc,Manual,Not Certified,PakWheels,125131
Suzuki Wagon R  2018 VXL,PKR 23.5 lacs,2350000,Bahawalpur,2018,"87,000km",Petrol,1000cc,Manual,Not Certified,Customer,87000
Toyota Corolla  2019 XLi Automatic,PKR 46.5 lacs,4650000,Peshawar,2019,"105,000km",Petrol,1300cc,Automatic,Not Certified,Customer,105000
Suzuki Swift  2022 GL CVT,PKR 41.5 lacs,4150000,Sialkot,2022,"20,856km",Petrol,1200cc,Automatic,Not Certified,Customer,20856
Mercedes Benz E Class 3rd (W211) Generation 2007 E200,PKR 70 lacs,7000000,Sialkot,2007,"77,000km",Petrol,1800cc,Automatic,Not Certified,Customer,77000
Suzuki Mehran  2017 VXR Euro II,PKR 13.3 lacs,1330000,Gujranwala,2017,"64,000km",Petrol,800cc,Manual,Not Certified,Customer,64000
Toyota Corolla  2009 XLi VVTi,PKR 22 lacs,2200000,Kharian,2009,"281,500km",Petrol,1300cc,Manual,Not Certified,Customer,281500
Suzuki Mehran  2012 VX,PKR 8.5 lacs,850000,Sahiwal,2012,"80,000km",Petrol,800cc,Manual,Not Certified,Customer,80000
Honda N Wgn  2014 Custom G L Package,PKR 24.5 lacs,2450000,Lahore,2014,"72,000km",Petrol,660cc,Automatic,Not Certified,Customer,72000
Suzuki Liana  2006 AXi,PKR 10 lacs,1000000,Deraismailkhan,2006,111km,Petrol,1600cc,Manual,Not Certified,Customer,111
Suzuki Alto  2014 ECO-S,PKR 24 lacs,2400000,Peshawar,2014,"25,000km",Petrol,660cc,Automatic,Not Certified,Customer,25000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 43.95 lacs,4395000,Karachi,2017,"720,000km",Petrol,1800cc,Automatic,Not Certified,Customer,720000
Daihatsu Move  2014 Custom L,PKR 22.75 lacs,2275000,Islamabad,2014,"187,000km",Petrol,660cc,Automatic,Not Certified,Customer,187000
Honda Civic  2020 Oriel 1.8 i-VTEC CVT,PKR 60.5 lacs,6050000,Rawalpindi,2020,"84,000km",Petrol,1800cc,Automatic,Not Certified,Customer,84000
Hyundai Sonata  2023 2.5,PKR 1.16 crore,11600000,Lahore,2023,"1,600km",Petrol,2500cc,Automatic,Not Certified,Customer,1600
Suzuki Mehran  2008 VXR,PKR 8.7 lacs,869999,Islamabad,2008,"100,000km",Petrol,800cc,Manual,Not Certified,Customer,100000
Honda Civic  1997 VTi 1.6,PKR 9 lacs,900000,Karachi,1997,"95,000km",Petrol,1600cc,Manual,Not Certified,Customer,95000
BMW 2 Series  2020 ,PKR 1.7 crore,17000000,Lahore,2020,"57,000km",Petrol,1500cc,Automatic,Not Certified,Customer,57000
KIA Sportage  2021 AWD,PKR 70.5 lacs,7050000,Hyderabad,2021,"37,900km",Petrol,2000cc,Automatic,Not Certified,Customer,37900
Suzuki Mehran  1998 VXR,PKR 4.6 lacs,459999,Faisalabad,1998,"60,000km",Petrol,800cc,Manual,Not Certified,Customer,60000
MG 4  2023 Essence,PKR 1.26 crore,12600000,Lahore,2023,"4,000km",Electric,64.0kWh,Automatic,Not Certified,Customer,4000
Honda City  2000 EXi S Automatic,PKR 10.75 lacs,1075000,Karachi,2000,"11,870km",Petrol,1500cc,Automatic,Not Certified,Customer,11870
Mitsubishi Mirage  2014 ,PKR 23.95 lacs,2395000,Lahore,2014,"151,500km",Petrol,1000cc,Automatic,Not Certified,Customer,151500
Suzuki Mehran  2002 ,PKR 4 lacs,400000,Islamabad,2002,"92,000km",Petrol,800cc,Manual,Not Certified,Customer,92000
Suzuki Alto  2012 VXR (CNG),PKR 11.75 lacs,1175000,Lahore,2012,"98,000km",Petrol,1000cc,Manual,Not Certified,Customer,98000
Nissan Roox  2021 S Hybrid,PKR 38 lacs,3800000,Faisalabad,2021,"20,000km",Hybrid,660cc,Automatic,Not Certified,Customer,20000
Mazda Titan  1989 ,PKR 36 lacs,3600000,Murree,1989,"200,000km",Diesel,3500cc,Manual,Not Certified,Customer,200000
Suzuki Cultus  2022 VXR,PKR 32.8 lacs,3279999,Rawalpindi,2022,"40,000km",Petrol,1000cc,Manual,Not Certified,Customer,40000
Honda Vezel  2016 Hybrid Z Honda Sensing ,PKR 48.5 lacs,4850000,Islamabad,2016,"85,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,85000
Honda Civic Eagle Eye 2005 VTi Oriel 1.6,PKR 16 lacs,1600000,Islamabad,2005,"120,000km",Petrol,1600cc,Manual,Not Certified,Customer,120000
Nissan Serena  2019 e-POWER,PKR 57.95 lacs,5795000,Lahore,2019,"64,000km",Hybrid,1200cc,Automatic,Not Certified,Customer,64000
Toyota Hiace  2016 ,PKR 35 lacs,3500000,Multan,2016,"100,000km",Petrol,2700cc,Automatic,Not Certified,Customer,100000
Daihatsu Mira  2020 Tocot,PKR 31 lacs,3100000,TobaTekSingh,2020,"40,000km",Petrol,660cc,Automatic,Not Certified,Customer,40000
Suzuki Baleno  2000 GLi,PKR 8.5 lacs,850000,Mansehra,2000,555km,Petrol,1300cc,Manual,Not Certified,Customer,555
Honda Civic EG 1995 EX,PKR 7.3 lacs,730000,Lahore,1995,"150,000km",Petrol,1500cc,Manual,Not Certified,Customer,150000
Honda BR-V  2017 i-VTEC,PKR 40 lacs,4000000,Karachi,2017,"58,000km",Petrol,1500cc,Automatic,Not Certified,Customer,58000
Toyota Corolla  2019 GLi Automatic 1.3 VVTi,PKR 44.5 lacs,4450000,Karachi,2019,"223,668km",Petrol,1300cc,Automatic,Not Certified,PakWheels,223668
Mitsubishi Pajero  1986 Exceed 2.5D,PKR 11.5 lacs,1150000,Rawalpindi,1986,542km,Diesel,2500cc,Manual,Not Certified,Customer,542
Suzuki Mehran  2018 VXR Euro II,PKR 14.5 lacs,1450000,Okara,2018,"19,692km",Petrol,796cc,Manual,Not Certified,Customer,19692
Honda Civic Reborn 2007 MXB (Hybrid),PKR 23.5 lacs,2350000,Islamabad,2007,"291,952km",Hybrid,1300cc,Automatic,Not Certified,Customer,291952
Honda Life  2012 G,PKR 19.9 lacs,1989999,Jhelum,2012,"225,000km",Petrol,660cc,Automatic,Not Certified,Customer,225000
Suzuki Margalla  1994 GL,PKR 5.1 lacs,509999,Lahore,1994,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2006 VXR,PKR 10.9 lacs,1090000,Gujrat,2006,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Audi A4  2019 35 TFSI,PKR 1.25 crore,12500000,Lahore,2019,"125,660km",Petrol,2000cc,Automatic,Not Certified,Customer,125660
Suzuki Alto  2021 S Package,PKR 35.5 lacs,3550000,Karachi,2021,"16,000km",Petrol,660cc,Automatic,Not Certified,Customer,16000
Daewoo Racer  1993 ,PKR 3.2 lacs,320000,Gujranwala,1993,"10,000km",Petrol,1600cc,Manual,Not Certified,Customer,10000
Daihatsu Mira  2016 ES,PKR 25.05 lacs,2505000,Karachi,2016,"63,000km",Petrol,660cc,Automatic,Not Certified,Customer,63000
Suzuki Bolan  2022 VX Euro II,PKR 21.5 lacs,2150000,GujarKhan,2022,"47,709km",Petrol,800cc,Manual,Not Certified,Customer,47709
Hyundai Elantra  2023 GLS,PKR 66 lacs,6600000,Karachi,2023,"11,500km",Petrol,2000cc,Automatic,Not Certified,Customer,11500
Honda Civic Rebirth 2015 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 37 lacs,3700000,MuzaffarGargh,2015,"12,500km",Petrol,1800cc,Automatic,Not Certified,Customer,12500
Toyota Camry  2007 G,PKR 29 lacs,2900000,Lahore,2007,"68,000km",Petrol,2400cc,Automatic,Not Certified,Customer,68000
Honda Life  2014 C Special Edition Comfort Special,PKR 18.5 lacs,1850000,Lahore,2014,"150,000km",Petrol,660cc,Automatic,Not Certified,Customer,150000
Toyota Corolla  2011 GLi Automatic 1.6 VVTi,PKR 26.5 lacs,2650000,Karachi,2011,"167,000km",Petrol,1600cc,Automatic,Not Certified,Customer,167000
Suzuki Swift  2018 DLX Automatic 1.3 Navigation,PKR 25.75 lacs,2575000,Lahore,2018,"136,000km",Petrol,1300cc,Automatic,Not Certified,Customer,136000
Toyota Vitz  2007 F 1.0,PKR 18.25 lacs,1825000,Karachi,2007,"160,000km",Petrol,1000cc,Automatic,Not Certified,Customer,160000
Daihatsu Move  2023 ,PKR 32 lacs,3200000,Hafizabad,2023,"4,500km",Petrol,660cc,Automatic,Not Certified,Customer,4500
Daihatsu Mira  2014 X Memorial Edition,PKR 25.5 lacs,2550000,Karachi,2014,"58,000km",Petrol,660cc,Automatic,Not Certified,Customer,58000
Suzuki Mehran  2019 VXR Euro II,PKR 14.9 lacs,1490000,Lahore,2019,"85,000km",Petrol,800cc,Manual,Not Certified,Customer,85000
Suzuki Wagon R  2015 Stingray J Style,PKR 23.5 lacs,2350000,Karachi,2015,"100,700km",Petrol,660cc,Automatic,Not Certified,Customer,100700
Toyota Prius  2011 S 1.8,PKR 43.5 lacs,4350000,Islamabad,2011,"123,456km",Hybrid,1800cc,Automatic,Not Certified,Customer,123456
Daihatsu Mira  2023 ,PKR 21.7 lacs,2170000,Lahore,2023,"88,000km",Petrol,660cc,Automatic,Not Certified,Customer,88000
Suzuki Cultus  2003 VXR,PKR 8.2 lacs,819999,Mardan,2003,"97,000km",Petrol,1000cc,Manual,Not Certified,Customer,97000
Toyota Hilux  2016 Vigo Champ G,PKR 70.5 lacs,7050000,Charsadda,2016,"115,000km",Diesel,2500cc,Automatic,Not Certified,Customer,115000
Daihatsu Mira  2012 ES,PKR 8.3 lacs,830000,Quetta,2012,"180,000km",Petrol,660cc,Automatic,Not Certified,Customer,180000
Suzuki Wagon R  2019 VXL,PKR 24 lacs,2400000,Gujrat,2019,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
KIA Sportage  2021 AWD,PKR 74 lacs,7400000,Karachi,2021,"26,000km",Petrol,2000cc,Automatic,Not Certified,Customer,26000
Honda City  2000 EXi S Automatic,PKR 9 lacs,900000,Karachi,2000,"100,000km",Petrol,1500cc,Automatic,Not Certified,Customer,100000
Toyota Corolla  2020 Altis Grande CVT-i 1.8,PKR 58.85 lacs,5885000,Rawalpindi,2020,"94,700km",Petrol,1800cc,Automatic,Not Certified,Customer,94700
Suzuki Cultus  2005 VXR (CNG),PKR 6.95 lacs,695000,Lahore,2005,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Suzuki Alto  2019 TURBO RS,PKR 31.5 lacs,3150000,Peshawar,2019,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 36 lacs,3600000,Sahiwal,2015,"120,000km",Petrol,1300cc,Automatic,Not Certified,Customer,120000
Honda Grace Hybrid  2015 EX Honda Sensing,PKR 44 lacs,4400000,Islamabad,2015,"93,112km",Hybrid,1500cc,Automatic,Not Certified,Customer,93112
Toyota Corolla  2022 Altis X Manual 1.6,PKR 56 lacs,5600000,Karachi,2022,"11,000km",Petrol,1600cc,Manual,Not Certified,Customer,11000
KIA Sportage  2021 AWD,PKR 71 lacs,7100000,Hasilpur,2021,"51,000km",Petrol,2000cc,Automatic,Not Certified,Customer,51000
Suzuki Alto  2021 VXL AGS,PKR 23.75 lacs,2375000,Karachi,2021,"58,800km",Petrol,660cc,Automatic,Not Certified,Customer,58800
Suzuki Every Wagon  2020 PZ Turbo Special,PKR 33 lacs,3300000,Gujranwala,2020,"37,000km",Petrol,660cc,Automatic,Not Certified,Customer,37000
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 65.8 lacs,6580000,Peshawar,2021,"37,000km",Petrol,1800cc,Automatic,Not Certified,Customer,37000
Toyota Fortuner  2018 2.7 VVTi,PKR 1.18 crore,11800000,Lahore,2018,"56,000km",Petrol,2700cc,Automatic,Not Certified,Customer,56000
Toyota Corolla  2019 Altis Grande CVT-i 1.8,PKR 55.4 lacs,5540000,Multan,2019,"68,547km",Petrol,1800cc,Automatic,Not Certified,Customer,68547
Honda Thats  2013 ,PKR 17 lacs,1700000,Lahore,2013,"200,000km",Petrol,660cc,Automatic,Not Certified,Customer,200000
Honda Civic  2020 Oriel 1.8 i-VTEC CVT,PKR 62 lacs,6200000,Karachi,2020,"41,000km",Petrol,1800cc,Automatic,Not Certified,Customer,41000
Toyota Vitz  2015 ,PKR 29 lacs,2900000,Karachi,2015,"80,000km",Petrol,1300cc,Automatic,Not Certified,Customer,80000
Suzuki Wagon R  2018 VXL,PKR 19.95 lacs,1995000,Karachi,2018,"110,000km",Petrol,1000cc,Manual,Not Certified,Customer,110000
Suzuki Mehran  2009 VX,PKR 11.2 lacs,1120000,Rawalpindi,2009,"44,000km",Petrol,800cc,Manual,Not Certified,Customer,44000
Honda City  2015 Aspire Prosmatec 1.3 i-VTEC,PKR 32.1 lacs,3210000,Rawalpindi,2015,"99,000km",Petrol,1300cc,Automatic,Not Certified,Customer,99000
Toyota Corolla  2017 ,PKR 42 lacs,4200000,Karachi,2017,68km,Petrol,1300cc,Manual,Not Certified,Customer,68
Daihatsu Mira  2014 ES,PKR 24.75 lacs,2475000,Lahore,2014,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Toyota Hilux  2020 Revo V Automatic 2.8,PKR 1.07 crore,10700000,Peshawar,2020,"78,945km",Diesel,2800cc,Automatic,Not Certified,Customer,78945
Nissan Leaf  2021 ,PKR 74 lacs,7400000,Karachi,2021,"15,000km",Electric,45.0kWh,Automatic,Not Certified,Customer,15000
Toyota Vitz  2007 F 1.3,PKR 23.4 lacs,2340000,Islamabad,2007,"136,000km",Petrol,1300cc,Automatic,Not Certified,Customer,136000
Suzuki Mehran  2018 VX Euro II,PKR 13.5 lacs,1350000,Islamabad,2018,"95,000km",Petrol,800cc,Manual,Not Certified,Customer,95000
Toyota Corolla  2018 Altis Grande CVT-i 1.8,PKR 59.25 lacs,5925000,Islamabad,2018,"57,409km",Petrol,1800cc,Automatic,Not Certified,Customer,57409
Suzuki Bolan  2005 VX,PKR 7 lacs,700000,Karachi,2005,"20,000km",Petrol,800cc,Manual,Not Certified,Customer,20000
Toyota Aqua  2013 S,PKR 34.5 lacs,3450000,Karachi,2013,"123,456km",Hybrid,1500cc,Automatic,Not Certified,Customer,123456
Suzuki Swift  2011 ,PKR 18 lacs,1800000,Talagang,2011,"121,348km",Petrol,1300cc,Manual,Not Certified,Customer,121348
Suzuki Wagon R  2015 VXL,PKR 17.95 lacs,1795000,Jhang,2015,"123,456km",Petrol,1000cc,Manual,Not Certified,Customer,123456
Toyota Pixis Epoch  2012 D,PKR 19.9 lacs,1989999,Islamabad,2012,"185,000km",Petrol,660cc,Automatic,Not Certified,Customer,185000
Suzuki Baleno  2005 JXR,PKR 12.25 lacs,1225000,Islamabad,2005,"165,000km",Petrol,1300cc,Manual,Not Certified,Customer,165000
Toyota Corolla  2017 Altis Automatic 1.6,PKR 49.3 lacs,4930000,Islamabad,2017,"82,000km",Petrol,1600cc,Automatic,Not Certified,Customer,82000
Suzuki Bolan  2013 Cargo Van Euro ll,PKR 8.5 lacs,850000,Karachi,2013,"11,111km",Petrol,800cc,Manual,Not Certified,Customer,11111
Toyota Corolla  2018 Altis Automatic 1.6,PKR 43.25 lacs,4325000,Karachi,2018,"65,000km",Petrol,1600cc,Automatic,Not Certified,Customer,65000
Suzuki Khyber  1998 Limited Edition,PKR 5.2 lacs,520000,Kohat,1998,"1,234km",Petrol,1000cc,Manual,Not Certified,Customer,1234
Suzuki Wagon R  2017 VXL,PKR 21 lacs,2100000,Faisalabad,2017,"123,456km",Petrol,1000cc,Manual,Not Certified,Customer,123456
Suzuki Wagon R  2016 VXL,PKR 21.5 lacs,2150000,Narowal,2016,"190,000km",Petrol,1000cc,Manual,Not Certified,Customer,190000
Toyota Corolla  2013 Altis SR 1.6,PKR 35 lacs,3500000,Islamabad,2013,"158,000km",Petrol,1600cc,Manual,Not Certified,Customer,158000
Honda Civic Rebirth 2013 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 33.8 lacs,3379999,Lahore,2013,"130,000km",Petrol,1800cc,Automatic,Not Certified,Customer,130000
MG HS  2021 1.5 Turbo,PKR 63 lacs,6300000,Lahore,2021,"25,800km",Petrol,1500cc,Automatic,Not Certified,Customer,25800
Suzuki Hustler  2015 G,PKR 25.5 lacs,2550000,Islamabad,2015,"129,523km",Petrol,660cc,Automatic,Not Certified,Customer,129523
Suzuki Mehran  2014 VXR Euro II,PKR 9.95 lacs,994999,Rawalpindi,2014,"136,000km",Petrol,800cc,Manual,Not Certified,Customer,136000
Toyota Aqua  2014 S,PKR 36.6 lacs,3660000,Burewala,2014,"161,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,161000
Toyota Corolla  2012 XLi VVTi,PKR 25 lacs,2500000,Lahore,2012,"161,042km",Petrol,1300cc,Manual,Not Certified,PakWheels,161042
Suzuki Mehran  2018 VXR Euro II,PKR 16 lacs,1600000,Karachi,2018,"25,700km",Petrol,800cc,Manual,Not Certified,Customer,25700
Suzuki Cultus  2001 VXR,PKR 6 lacs,600000,Karachi,2001,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Toyota Yaris  2020 ATIV MT 1.3,PKR 38.5 lacs,3850000,Lahore,2020,"69,000km",Petrol,1300cc,Manual,Not Certified,Customer,69000
United Bravo  2021 Base Grade ,PKR 11.8 lacs,1180000,Sargodha,2021,"22,000km",Petrol,800cc,Manual,Not Certified,Customer,22000
Honda City  2009 1.3 i-VTEC Prosmatec,PKR 27 lacs,2700000,Faisalabad,2009,"155,000km",Petrol,1300cc,Automatic,Not Certified,Customer,155000
Suzuki Cultus  2020 VXL,PKR 33 lacs,3300000,Lahore,2020,"34,890km",Petrol,1000cc,Manual,Not Certified,PakWheels,34890
Honda City 5th (GM2) Generation 2017 1.3 i-VTEC,PKR 33.5 lacs,3350000,Chakwal,2017,"106,000km",Petrol,1300cc,Manual,Not Certified,Customer,106000
Daihatsu Mira  2016 ES,PKR 25.75 lacs,2575000,Islamabad,2016,"176,000km",Petrol,660cc,Automatic,Not Certified,Customer,176000
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 33.45 lacs,3345000,Peshawar,2013,"115,000km",Petrol,1300cc,Manual,Not Certified,Customer,115000
Suzuki Alto  2021 VXR,PKR 23 lacs,2300000,Faisalabad,2021,"24,528km",Petrol,660cc,Manual,Not Certified,PakWheels,24528
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 36.5 lacs,3650000,Lahore,2015,"167,466km",Petrol,1300cc,Automatic,Not Certified,PakWheels,167466
Daihatsu Mira  2014 ,PKR 19.5 lacs,1950000,Lahore,2014,"102,000km",Petrol,660cc,Automatic,Not Certified,Customer,102000
Honda City  2022 1.2L CVT,PKR 43.5 lacs,4350000,Lahore,2022,"25,000km",Petrol,1200cc,Automatic,Not Certified,Customer,25000
Toyota Belta  2007 X 1.0,PKR 22 lacs,2200000,Rawalpindi,2007,"143,000km",Petrol,1000cc,Automatic,Not Certified,Customer,143000
Suzuki Mehran  2018 VXR Euro II,PKR 13 lacs,1300000,Gujranwala,2018,"42,000km",Petrol,800cc,Manual,Not Certified,Customer,42000
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 35.7 lacs,3570000,Lahore,2016,"82,000km",Petrol,1300cc,Automatic,Not Certified,Customer,82000
