Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Toyota C-HR  2017 G-LED,PKR 69 lacs,6900000,Islamabad,2017,"114,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,114000
KIA Sportage  2022 FWD,PKR 71 lacs,7100000,Lahore,2022,"15,000km",Petrol,2000cc,Automatic,Not Certified,Customer,15000
Suzuki Every  2019 GA,PKR 25.5 lacs,2550000,Karachi,2019,"148,000km",Petrol,660cc,Automatic,Not Certified,Customer,148000
Toyota Hilux  2021 Revo G Automatic 2.8,PKR 1.08 crore,10800000,Karachi,2021,"46,019km",Diesel,2800cc,Automatic,Certified,PakWheels,46019
Honda BR-V  2022 i-VTEC S,PKR 53 lacs,5300000,Faisalabad,2022,"18,400km",Petrol,1500cc,Automatic,Not Certified,Customer,18400
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 61.95 lacs,6195000,Islamabad,2021,"51,000km",Petrol,1800cc,Automatic,Not Certified,Customer,51000
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Beige Interior,PKR 57.5 lacs,5750000,Karachi,2021,"46,000km",Petrol,1800cc,Automatic,Not Certified,Customer,46000
Toyota Corolla Cross  2021 Hybrid Z,PKR 1.28 crore,12800000,Islamabad,2021,"70,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,70000
Toyota Yaris Hatchback  2021 ,PKR 52.9 lacs,5290000,Karachi,2021,"21,000km",Petrol,1000cc,Automatic,Not Certified,Customer,21000
Toyota Land Cruiser  1995 VX Limited 4.2D,PKR 42.75 lacs,4275000,Karachi,1995,"100,000km",Diesel,4200cc,Automatic,Not Certified,Customer,100000
Daihatsu Copen  2021 Robe S,PKR 56.9 lacs,5690000,Karachi,2021,"88,000km",Petrol,660cc,Automatic,Not Certified,Customer,88000
Toyota Prius  2013 S LED Edition 1.8,PKR 45.75 lacs,4575000,Lahore,2013,"85,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,85000
Suzuki Swift  2018 DLX 1.3 Navigation ,PKR 25.3 lacs,2530000,Rawalpindi,2018,"69,000km",Petrol,1300cc,Manual,Not Certified,Customer,69000
Nissan Juke  2012 15RX Premium Personalize Package,PKR 35.5 lacs,3550000,Lahore,2012,"120,000km",Petrol,1500cc,Automatic,Not Certified,Customer,120000
Toyota Fortuner  2017 2.7 VVTi,PKR 1.04 crore,10400000,Karachi,2017,"60,000km",Petrol,2700cc,Automatic,Not Certified,Customer,60000
Toyota Corolla  2012 GLi 1.3 VVTi,PKR 22.5 lacs,2250000,Lahore,2012,"160,732km",Petrol,1300cc,Manual,Not Certified,Customer,160732
Toyota Vitz  2017 F 1.0,PKR 34.5 lacs,3450000,Karachi,2017,"125,000km",Petrol,996cc,Automatic,Not Certified,Customer,125000
KIA Picanto  2024 1.0 MT,PKR 37.3 lacs,3729999,Gujranwala,2024,"3,800km",Petrol,1000cc,Manual,Not Certified,Customer,3800
Toyota Corolla  2020 Altis Grande CVT-i 1.8,PKR 64.5 lacs,6450000,MirpurAK,2020,"64,000km",Petrol,1800cc,Automatic,Not Certified,Customer,64000
Toyota Corolla  2009 XLi VVTi,PKR 21.5 lacs,2150000,Taxila,2009,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Toyota Corolla  2013 Altis Cruisetronic 1.6,PKR 32.25 lacs,3225000,Lahore,2013,"133,000km",Petrol,1600cc,Automatic,Not Certified,Customer,133000
Toyota Aqua  2015 S,PKR 39.2 lacs,3920000,Karachi,2015,"102,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,102000
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 64.5 lacs,6450000,Karachi,2021,"14,000km",Petrol,1800cc,Automatic,Not Certified,Customer,14000
Toyota Corolla  2013 Altis SR Cruisetronic 1.6,PKR 35.75 lacs,3575000,Karachi,2013,"92,000km",Petrol,1600cc,Automatic,Not Certified,Customer,92000
Suzuki Wagon R  2019 VXL,PKR 23.9 lacs,2390000,Lahore,2019,"82,500km",Petrol,1000cc,Manual,Not Certified,Customer,82500
Toyota Prius  2011 G Touring Selection Leather Package 1.8,PKR 42 lacs,4200000,Islamabad,2011,"179,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,179000
Suzuki Bolan  2010 VX,PKR 8.45 lacs,844999,Karachi,2010,"70,000km",Petrol,800cc,Manual,Not Certified,Customer,70000
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC,PKR 24 lacs,2400000,Karachi,2010,"180,000km",Petrol,1300cc,Automatic,Not Certified,Customer,180000
Suzuki Wagon R  2021 Hybrid FX,PKR 32.7 lacs,3270000,Chakwal,2021,"37,000km",Hybrid,660cc,Automatic,Not Certified,Customer,37000
Toyota Corolla  2019 GLi Automatic 1.3 VVTi,PKR 43.8 lacs,4380000,Kasur,2019,"79,000km",Petrol,1300cc,Automatic,Not Certified,Customer,79000
Mitsubishi Mirage  2012 1.0 G,PKR 19.5 lacs,1950000,Karachi,2012,"135,000km",Petrol,1000cc,Automatic,Not Certified,Customer,135000
Toyota Yaris Hatchback  2021 ,PKR 45.2 lacs,4520000,Gujranwala,2021,"108,000km",Petrol,1000cc,Automatic,Not Certified,Customer,108000
Toyota Corolla  2012 Altis SR Cruisetronic 1.6,PKR 35.75 lacs,3575000,Islamabad,2012,"130,000km",Petrol,1600cc,Automatic,Not Certified,Customer,130000
Honda Accord  2009 Type S Advance Package,PKR 37.5 lacs,3750000,Karachi,2009,"83,000km",Petrol,2400cc,Automatic,Not Certified,Customer,83000
Toyota Prado  2006 TX 2.7,PKR 74.5 lacs,7450000,Karachi,2006,"83,000km",Petrol,2700cc,Automatic,Not Certified,Customer,83000
Toyota Corolla  2023 Altis 1.6 X CVT-i,PKR 61.75 lacs,6175000,Karachi,2023,"10,200km",Petrol,1600cc,Automatic,Not Certified,Customer,10200
Honda Vezel  2017 Hybrid Z,PKR 65.5 lacs,6550000,Karachi,2017,"66,150km",Hybrid,1500cc,Automatic,Not Certified,Customer,66150
Toyota Corolla  2019 XLi Automatic,PKR 43.75 lacs,4375000,Lahore,2019,"78,000km",Petrol,1300cc,Automatic,Not Certified,Customer,78000
Toyota Aqua  2015 S,PKR 39.75 lacs,3975000,Karachi,2015,"112,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,112000
Toyota Sienta  2017 ,PKR 50 lacs,5000000,Karachi,2017,"78,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,78000
Toyota Corolla  2018 GLi Automatic 1.3 VVTi,PKR 45.35 lacs,4535000,Lahore,2018,"60,000km",Petrol,1300cc,Automatic,Not Certified,Customer,60000
Toyota Premio  2002 G 2.0,PKR 22.5 lacs,2250000,Faisalabad,2002,"139,500km",Petrol,2000cc,Automatic,Not Certified,Customer,139500
Toyota Corolla  2013 GLi Automatic 1.6 VVTi,PKR 34.5 lacs,3450000,Lahore,2013,"99,000km",Petrol,1600cc,Automatic,Not Certified,Customer,99000
Hyundai Sonata  2021 2.5,PKR 88 lacs,8800000,Lahore,2021,"64,000km",Petrol,2500cc,Automatic,Not Certified,Customer,64000
Honda Civic Eagle Eye 2005 EXi,PKR 13.5 lacs,1350000,Lahore,2005,1km,Petrol,1500cc,Manual,Not Certified,Customer,1
Toyota C-HR  2019 G Nero,PKR 1 crore,10000000,Karachi,2019,"23,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,23000
Suzuki Mehran  2017 VXR Euro II,PKR 14 lacs,1400000,Sadiqabad,2017,"60,000km",Petrol,796cc,Manual,Not Certified,Customer,60000
Honda City  2019 1.3 i-VTEC Prosmatec,PKR 38.1 lacs,3810000,Islamabad,2019,"35,000km",Petrol,1300cc,Automatic,Not Certified,Customer,35000
Mitsubishi Lancer  2006 GLX 1.3,PKR 16.5 lacs,1650000,Islamabad,2006,123km,Petrol,1300cc,Manual,Not Certified,Customer,123
Honda Civic  2006 VTi Prosmatec 1.6,PKR 17 lacs,1700000,Lahore,2006,"150,000km",Petrol,1600cc,Automatic,Not Certified,Customer,150000
Mitsubishi Rvr  2018 G,PKR 39 lacs,3900000,Islamabad,2018,"72,000km",Petrol,1800cc,Automatic,Not Certified,Customer,72000
Honda Civic  1998 ,PKR 13 lacs,1300000,Kohat,1998,"200,000km",Petrol,1600cc,Manual,Not Certified,Customer,200000
Mercedes Benz C Class  2001 C180,PKR 28 lacs,2800000,Islamabad,2001,"343,000km",Petrol,2000cc,Manual,Not Certified,Customer,343000
Suzuki Cultus  2012 ,PKR 13.5 lacs,1350000,Shikarpur,2012,"76,000km",Petrol,1000cc,Manual,Not Certified,Customer,76000
Suzuki Mehran  2005 VXR,PKR 6.8 lacs,680000,Islamabad,2005,"50,000km",Petrol,800cc,Manual,Not Certified,Customer,50000
Suzuki Alto  2021 VXL AGS,PKR 24.5 lacs,2450000,Sialkot,2021,"44,000km",Petrol,660cc,Automatic,Not Certified,Customer,44000
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC,PKR 25 lacs,2500000,Islamabad,2010,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Honda Accord  2006 VTi 2.4,PKR 22 lacs,2200000,Lahore,2006,"215,000km",Petrol,2400cc,Automatic,Not Certified,Customer,215000
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 62 lacs,6200000,Karachi,2021,"36,000km",Petrol,1800cc,Automatic,Not Certified,Customer,36000
Mitsubishi Lancer  2004 GLX SR Automatic 1.6,PKR 19.9 lacs,1989999,Islamabad,2004,"150,000km",Petrol,1600cc,Automatic,Not Certified,Customer,150000
Daihatsu Boon  2022 Cilq,PKR 42.55 lacs,4255000,Multan,2022,"12,000km",Petrol,1000cc,Automatic,Not Certified,Customer,12000
Toyota Raize  2021 Hybrid Z,PKR 76.5 lacs,7650000,Multan,2021,"50,000km",Hybrid,1200cc,Automatic,Not Certified,Customer,50000
Toyota Sienta  2019 ,PKR 62.75 lacs,6275000,Multan,2019,"95,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,95000
Honda City 5th (GM2) Generation 2016 1.3 i-VTEC,PKR 29.5 lacs,2950000,Lahore,2016,"79,000km",Petrol,1300cc,Manual,Not Certified,Customer,79000
Honda N Wgn  2023 G,PKR 37.25 lacs,3725000,Multan,2023,"5,800km",Petrol,660cc,Automatic,Not Certified,Customer,5800
Suzuki Bolan  2024 VX Euro II,PKR 22.45 lacs,2245000,Islamabad,2024,700km,Petrol,800cc,Manual,Not Certified,Customer,700
Suzuki Ciaz  2017 Automatic,PKR 26.9 lacs,2690000,Karachi,2017,"162,000km",Petrol,1400cc,Automatic,Not Certified,Customer,162000
Changan Oshan X7  2022 Comfort,PKR 75.5 lacs,7550000,Karachi,2022,"23,000km",Petrol,1500cc,Automatic,Not Certified,Customer,23000
Daihatsu Mira  2018 X SA lll,PKR 31 lacs,3100000,Karachi,2018,"73,000km",Petrol,660cc,Automatic,Not Certified,Customer,73000
Mercedes Benz C Class  2005 C180,PKR 29 lacs,2900000,Lahore,2005,"60,000km",Petrol,2000cc,Automatic,Not Certified,Customer,60000
Suzuki Cultus  2021 VXL,PKR 33 lacs,3300000,Karachi,2021,"27,000km",Petrol,1000cc,Manual,Not Certified,Customer,27000
Toyota Passo  2020 Moda G,PKR 41 lacs,4100000,Islamabad,2020,"17,000km",Petrol,1000cc,Automatic,Not Certified,Customer,17000
Toyota Corolla  1998 GL,PKR 13.5 lacs,1350000,Islamabad,1998,"220,000km",Petrol,1600cc,Manual,Not Certified,Customer,220000
Suzuki Mehran  2011 VX,PKR 9.5 lacs,950000,Islamabad,2011,"1,000,000km",Petrol,800cc,Manual,Not Certified,Customer,1000000
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC,PKR 32.5 lacs,3250000,Lahore,2018,"103,000km",Petrol,1300cc,Manual,Not Certified,Customer,103000
Toyota Corolla  2017 GLi Automatic 1.3 VVTi,PKR 43 lacs,4300000,Lahore,2017,"65,250km",Petrol,1300cc,Automatic,Not Certified,Customer,65250
Daihatsu Cuore  2007 CX,PKR 12 lacs,1200000,Lahore,2007,"200,000km",Petrol,800cc,Manual,Not Certified,Customer,200000
Suzuki Mehran  2010 VXR (CNG),PKR 12 lacs,1200000,Peshawar,2010,"46,268km",Petrol,800cc,Manual,Not Certified,Customer,46268
Suzuki Mehran  1997 VXR,PKR 3.1 lacs,310000,Lahore,1997,"12,000km",Petrol,800cc,Manual,Not Certified,Customer,12000
Suzuki Mehran  2019 VXR Euro II,PKR 16 lacs,1600000,Mansehra,2019,"56,000km",Petrol,800cc,Manual,Not Certified,Customer,56000
Toyota Corolla  2022 Altis X Automatic 1.6,PKR 5.7 lacs,570000,Gujranwala,2022,"40,000km",Petrol,1598cc,Automatic,Not Certified,Customer,40000
Honda BR-V  2020 i-VTEC S,PKR 48.75 lacs,4875000,Karachi,2020,"76,000km",Petrol,1500cc,Automatic,Not Certified,Customer,76000
Daihatsu Mira  2016 ES,PKR 28.5 lacs,2850000,Rawalpindi,2016,"86,390km",Petrol,660cc,Automatic,Not Certified,Customer,86390
Honda Civic  2008 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 20.5 lacs,2050000,Chakwal,2008,"77,000km",Petrol,1800cc,Automatic,Not Certified,Customer,77000
Suzuki Mehran  1992 VXR,PKR 3.6 lacs,360000,Lahore,1992,"98,000km",Petrol,800cc,Manual,Not Certified,Customer,98000
Mitsubishi Ek Wagon  2007 G,PKR 17.35 lacs,1735000,Islamabad,2007,"150,000km",Petrol,660cc,Automatic,Not Certified,Customer,150000
Toyota Vitz  2018 1.0F Safety Edition III,PKR 38.5 lacs,3850000,Lahore,2018,"68,000km",Petrol,1000cc,Automatic,Not Certified,Customer,68000
Honda City  2017 1.3 i-VTEC,PKR 32.5 lacs,3250000,Faisalabad,2017,"140,000km",Petrol,1300cc,Manual,Not Certified,Customer,140000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 46.45 lacs,4645000,Islamabad,2017,"150,000km",Petrol,1800cc,Automatic,Not Certified,Customer,150000
Hyundai Elantra  2021 GLS,PKR 57.45 lacs,5745000,Islamabad,2021,"50,000km",Petrol,2000cc,Automatic,Not Certified,Customer,50000
Toyota Corolla  2021 Altis X Automatic 1.6,PKR 49.5 lacs,4950000,Karachi,2021,"47,000km",Petrol,1598cc,Automatic,Not Certified,Customer,47000
Mitsubishi EK Custom  2021 ,PKR 39.95 lacs,3995000,Islamabad,2021,"74,500km",Hybrid,660cc,Automatic,Not Certified,Customer,74500
Suzuki Vitara  2006 ,PKR 28.5 lacs,2850000,Islamabad,2006,"110,000km",Petrol,2800cc,Automatic,Not Certified,Customer,110000
Toyota Yaris  2022 ATIV CVT 1.3,PKR 44.5 lacs,4450000,Islamabad,2022,"46,000km",Petrol,1300cc,Automatic,Not Certified,Customer,46000
Honda Freed  2017 + Hybrid G Honda Sensing,PKR 53.95 lacs,5395000,Islamabad,2017,"109,500km",Petrol,1500cc,Automatic,Not Certified,Customer,109500
Toyota Corolla  2024 Altis 1.6 X CVT-i Special Edition,PKR 73.5 lacs,7350000,Karachi,2024,70km,Petrol,1600cc,Automatic,Not Certified,Customer,70
Honda Freed  2019 + Hybrid G Honda Sensing,PKR 62.5 lacs,6250000,Islamabad,2019,"56,500km",Petrol,1500cc,Automatic,Not Certified,Customer,56500
Suzuki Cultus  2015 EURO II,PKR 16.5 lacs,1650000,Wahcantt,2015,"86,900km",Petrol,1000cc,Manual,Not Certified,Customer,86900
Honda Civic Rebirth 2015 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 35 lacs,3500000,Peshawar,2015,100km,Petrol,1800cc,Automatic,Not Certified,Customer,100
Suzuki Mehran  2013 VXR Euro II,PKR 11.5 lacs,1150000,Burewala,2013,"20,000km",Petrol,796cc,Manual,Not Certified,Customer,20000
FAW V2  2017 VCT-i,PKR 17 lacs,1700000,Islamabad,2017,"135,000km",Petrol,1300cc,Manual,Not Certified,Customer,135000
Suzuki Cultus  2017 VXR,PKR 21 lacs,2100000,Karachi,2017,"152,000km",Petrol,1000cc,Manual,Not Certified,Customer,152000
Suzuki Mehran  1995 VXR,PKR 4.25 lacs,425000,Multan,1995,"12,000km",Petrol,800cc,Manual,Not Certified,Customer,12000
Honda HR-V  2023 VTi-S,PKR 70.9 lacs,7090000,Mardan,2023,"7,800km",Petrol,1500cc,Automatic,Not Certified,Customer,7800
Suzuki Cultus  2007 VXRi,PKR 9.25 lacs,925000,Karachi,2007,"77,000km",Petrol,1000cc,Manual,Not Certified,Customer,77000
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Beige Interior,PKR 70 lacs,7000000,Sialkot,2022,"7,466km",Petrol,1800cc,Automatic,Not Certified,Customer,7466
Toyota Vitz  2014 F 1.0,PKR 30.75 lacs,3075000,Sargodha,2014,"94,500km",Petrol,1000cc,Automatic,Not Certified,Customer,94500
Suzuki Bolan  2005 ,PKR 9.5 lacs,950000,Lahore,2005,"150,000km",Petrol,800cc,Manual,Not Certified,Customer,150000
Toyota Vitz  2010 B Intelligent Package 1.0,PKR 21 lacs,2100000,Bhera,2010,"125,000km",Petrol,1000cc,Automatic,Not Certified,Customer,125000
Toyota Prius  2011 S 1.8,PKR 35.45 lacs,3545000,Karachi,2011,"106,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,106000
Honda Civic  2013 VTi Oriel 1.8 i-VTEC,PKR 29 lacs,2900000,Kamalia,2013,"145,000km",Petrol,1800cc,Manual,Not Certified,Customer,145000
Suzuki Every  2019 ,PKR 23 lacs,2300000,Lahore,2019,"198,763km",Petrol,660cc,Automatic,Not Certified,Customer,198763
Toyota Corolla  2020 GLi 1.3 VVTi,PKR 44 lacs,4400000,Quetta,2020,"98,000km",Petrol,1300cc,Manual,Not Certified,Customer,98000
Hyundai Tucson  2022 FWD A/T GLS Sport,PKR 79.5 lacs,7950000,Lahore,2022,"19,200km",Petrol,2000cc,Automatic,Not Certified,Customer,19200
Honda Fit  2021 1.5 Hybrid S Package,PKR 60 lacs,6000000,Rawalpindi,2021,"33,500km",Hybrid,1500cc,Automatic,Not Certified,Customer,33500
Toyota Aqua  2014 L,PKR 34 lacs,3400000,Karachi,2014,"96,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,96000
Honda HR-V  2023 VTi-S,PKR 74 lacs,7400000,Chakwal,2023,"32,383km",Petrol,1500cc,Automatic,Not Certified,Customer,32383
Suzuki Cultus  2021 Auto Gear Shift,PKR 35.5 lacs,3550000,Karachi,2021,"34,000km",Petrol,1000cc,Automatic,Not Certified,Customer,34000
Honda City  2016 1.3 i-VTEC,PKR 31.85 lacs,3185000,Chakwal,2016,"115,680km",Petrol,1300cc,Manual,Not Certified,Customer,115680
Suzuki Mehran  2017 VXR Euro II,PKR 11.5 lacs,1150000,Karachi,2017,"62,000km",Petrol,800cc,Manual,Not Certified,Customer,62000
Suzuki Cultus  2005 VXR (CNG),PKR 8.2 lacs,819999,Karachi,2005,"142,000km",Petrol,1000cc,Manual,Not Certified,Customer,142000
Honda Vezel  2015 Hybrid Z,PKR 49.95 lacs,4995000,Islamabad,2015,"79,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,79000
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 69.5 lacs,6950000,Vehari,2021,"15,000km",Petrol,1800cc,Automatic,Not Certified,Customer,15000
Toyota Corolla  2012 GLi Limited Edition 1.3 VVTi,PKR 25.5 lacs,2550000,Karachi,2012,"78,000km",Petrol,1300cc,Manual,Not Certified,Customer,78000
Toyota Prius  2011 G Touring Selection 1.8,PKR 38.9 lacs,3890000,Islamabad,2011,"125,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,125000
Daihatsu Cuore  2007 CX Eco,PKR 8 lacs,800000,Jamshoro,2007,"230,000km",Petrol,800cc,Manual,Not Certified,Customer,230000
Toyota Corolla Axio  2007 X 1.5,PKR 30.8 lacs,3080000,Islamabad,2007,"150,000km",Petrol,1500cc,Automatic,Not Certified,Customer,150000
Suzuki Ciaz  2018 Automatic,PKR 34 lacs,3400000,Chishtian,2018,"80,000km",Petrol,1400cc,Automatic,Not Certified,Customer,80000
Honda Vezel  2016 Hybrid Z Honda Sensing ,PKR 49 lacs,4900000,Islamabad,2016,"135,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,135000
Suzuki Cultus  2007 VXR,PKR 11.8 lacs,1180000,Rawalpindi,2007,"63,000km",Petrol,1000cc,Manual,Not Certified,Customer,63000
Honda City  2005 ,PKR 18.5 lacs,1850000,Wahcantt,2005,"165,000km",Petrol,1300cc,Manual,Not Certified,Customer,165000
Suzuki Swift  2007 XG 1.3,PKR 23 lacs,2300000,Karachi,2007,"105,000km",Petrol,1300cc,Automatic,Not Certified,Customer,105000
Toyota Corolla  2010 GLi 1.3 VVTi,PKR 22.9 lacs,2290000,Peshawar,2010,"180,000km",Petrol,1300cc,Manual,Not Certified,Customer,180000
Hyundai Elantra  2022 GL,PKR 58 lacs,5800000,Karachi,2022,"25,000km",Petrol,1600cc,Automatic,Not Certified,Customer,25000
Honda Civic  2001 VTi Oriel Automatic 1.6,PKR 12 lacs,1200000,Depalpur,2001,"250,000km",Petrol,1600cc,Automatic,Not Certified,Customer,250000
Audi A3  2019 ,PKR 95 lacs,9500000,Karachi,2019,"26,000km",Petrol,1200cc,Automatic,Not Certified,Customer,26000
Suzuki Wagon R  2017 VXL,PKR 22.5 lacs,2250000,Bahawalpur,2017,"58,000km",Petrol,1000cc,Manual,Not Certified,Customer,58000
Suzuki Alto  2011 VXR,PKR 11.6 lacs,1160000,HujraShahMukeem,2011,"80,000km",Petrol,1000cc,Manual,Not Certified,Customer,80000
Honda City 5th (GM2) Generation 2011 1.3 i-VTEC,PKR 29.99 lacs,2999000,Sargodha,2011,"31,000km",Petrol,1300cc,Manual,Not Certified,Customer,31000
Daihatsu Hijet  2010 ,PKR 12.75 lacs,1275000,Rawalpindi,2010,"98,050km",Petrol,660cc,Manual,Not Certified,Customer,98050
Suzuki Liana  2006 LXi Sport,PKR 11.5 lacs,1150000,Mandibahauddin,2006,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Toyota Prado  2019 TX L Package 2.7,PKR 3.2 crore,32000000,Rawalpindi,2019,"80,000km",Petrol,2700cc,Automatic,Not Certified,Customer,80000
Nissan Dayz  2013 Highway Star G,PKR 23.5 lacs,2350000,Faisalabad,2013,"93,000km",Petrol,660cc,Automatic,Not Certified,Customer,93000
Honda Civic  2019 Oriel 1.8 i-VTEC CVT,PKR 59.75 lacs,5975000,Islamabad,2019,"61,000km",Petrol,1800cc,Automatic,Not Certified,Customer,61000
Honda City  2019 Aspire Prosmatec 1.5 i-VTEC,PKR 40.5 lacs,4050000,Rawalpindi,2019,"70,000km",Petrol,1500cc,Automatic,Not Certified,Customer,70000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 48.5 lacs,4850000,Faisalabad,2017,"75,000km",Petrol,1800cc,Automatic,Not Certified,Customer,75000
Honda City  2008 i-DSI,PKR 23.5 lacs,2350000,Lahore,2008,"131,600km",Petrol,1300cc,Manual,Not Certified,Customer,131600
Daihatsu Mira  2014 L,PKR 22.75 lacs,2275000,Karachi,2014,"77,000km",Petrol,660cc,Automatic,Not Certified,Customer,77000
Suzuki Swift  2014 DLX 1.3,PKR 19.9 lacs,1989999,Lahore,2014,"119,000km",Petrol,1300cc,Manual,Not Certified,Customer,119000
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Black Interior,PKR 63.5 lacs,6350000,Karachi,2022,"24,000km",Petrol,1800cc,Automatic,Not Certified,Customer,24000
Toyota Land Cruiser  2020 ZX,PKR 5.35 crore,53500000,Karachi,2020,"22,000km",Petrol,4600cc,Automatic,Not Certified,Customer,22000
KIA Sportage  2023 AWD,PKR 71.5 lacs,7150000,Karachi,2023,"53,000km",Petrol,2000cc,Automatic,Not Certified,Customer,53000
Toyota Vitz  2007 F 1.3,PKR 24 lacs,2400000,Lahore,2007,"96,000km",Petrol,1300cc,Automatic,Not Certified,Customer,96000
Honda City  2000 EXi S Automatic,PKR 7.9 lacs,790000,Shahdadpur,2000,"4,250km",Petrol,1500cc,Automatic,Not Certified,Customer,4250
Toyota Yaris  2021 ATIV X CVT 1.5,PKR 45 lacs,4500000,Rawalpindi,2021,"75,000km",Petrol,1500cc,Automatic,Not Certified,Customer,75000
Honda Accord  2005 CL7,PKR 23.25 lacs,2325000,Karachi,2005,"89,000km",Petrol,2000cc,Automatic,Not Certified,Customer,89000
Mazda RX8  2003 ,PKR 30.5 lacs,3050000,Lahore,2003,"75,000km",Petrol,2000cc,Manual,Not Certified,Customer,75000
Toyota Corolla  2014 Altis Grande CVT-i 1.8,PKR 38.5 lacs,3850000,Lahore,2014,"152,989km",Petrol,1800cc,Automatic,Not Certified,Customer,152989
Suzuki Swift  2021 DLX Automatic 1.3 Navigation,PKR 32.9 lacs,3290000,Mardan,2021,"49,200km",Petrol,1300cc,Automatic,Not Certified,Customer,49200
Daihatsu Terios Kid  2016 ,PKR 2.4 lacs,240000,Lahore,2016,"75,160km",Petrol,660cc,Automatic,Not Certified,Customer,75160
Daihatsu Cuore  2010 CX Ecomatic,PKR 13 lacs,1300000,Arifwala,2010,"150,000km",Petrol,800cc,Automatic,Not Certified,Customer,150000
Daihatsu Cuore  2006 CL Eco,PKR 7.5 lacs,750000,Layyah,2006,"75,000km",Petrol,800cc,Manual,Not Certified,Customer,75000
Honda Civic Reborn 2010 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 23 lacs,2300000,Karachi,2010,"106,000km",Petrol,1800cc,Automatic,Not Certified,Customer,106000
Lexus RX Series  2010 ,PKR 78 lacs,7800000,Rawalpindi,2010,"143,000km",Petrol,2500cc,Automatic,Not Certified,Customer,143000
Suzuki Baleno  2003 JXR,PKR 11.4 lacs,1140000,Islamabad,2003,"230,000km",Petrol,1300cc,Manual,Not Certified,Customer,230000
Suzuki Wagon R  2019 VXL,PKR 20.75 lacs,2075000,Lahore,2019,"96,000km",Petrol,1000cc,Manual,Not Certified,Customer,96000
Honda City 5th (GM2) Generation 2020 1.3 i-VTEC,PKR 38.6 lacs,3860000,DGKhan,2020,"49,000km",Petrol,1300cc,Manual,Not Certified,Customer,49000
Suzuki Mehran  2016 VX Euro II,PKR 11.5 lacs,1150000,Rawalpindi,2016,1km,Petrol,796cc,Manual,Not Certified,Customer,1
Toyota Corolla  2013 XLi VVTi,PKR 30 lacs,3000000,Phalia,2013,"74,000km",Petrol,1300cc,Manual,Not Certified,Customer,74000
Suzuki Cultus  2008 VXRi,PKR 10.5 lacs,1050000,Karachi,2008,"123,000km",Petrol,1000cc,Manual,Not Certified,Customer,123000
Suzuki Wagon R  2017 VXL,PKR 19.4 lacs,1939999,Haroonabad,2017,"132,000km",Petrol,1000cc,Manual,Not Certified,Customer,132000
Toyota Corolla  1997 ,PKR 18 lacs,1800000,Abbottabad,1997,"18,500km",Petrol,1500cc,Automatic,Not Certified,Customer,18500
Toyota Corolla  2012 XLi VVTi,PKR 24.5 lacs,2450000,Islamabad,2012,"180,000km",Petrol,1300cc,Manual,Not Certified,Customer,180000
Suzuki Mehran  2014 ,PKR 13.25 lacs,1325000,Islamabad,2014,"55,000km",Petrol,800cc,Manual,Not Certified,Customer,55000
Nissan Moco  2010 E Chocolatier Selection,PKR 19.5 lacs,1950000,Rawalpindi,2010,"180,000km",Petrol,660cc,Automatic,Not Certified,Customer,180000
Suzuki Wagon R  2017 VXL,PKR 21.6 lacs,2160000,Lahore,2017,"91,000km",Petrol,1000cc,Manual,Not Certified,Customer,91000
Toyota Corolla  2012 GLi 1.3 VVTi,PKR 24.95 lacs,2495000,Lahore,2012,"169,000km",Petrol,1300cc,Manual,Not Certified,Customer,169000
